name,start,salary,target,debut
Marcelo Huertas,2016,1533800.0,0.016292236,2015
Marco Belinelli,2015,6333333.0,0.077168481,2007
Marco Belinelli,2017,776217.0,0.007833217,2007
Marco Belinelli,2018,6000000.0,0.058899174,2007
Marcus Derrickson,2019,1445697.0,0.013246262,2018
Marcus Georges-Hunt,2017,1312611.0,0.013246254,2016
Marcus Georges-Hunt,2018,1512601.0,0.014848492,2016
Marcus Morris Sr.,2015,5000000.0,0.056983087,2011
Marcus Morris Sr.,2019,15000000.0,0.137438153,2011
Marcus Morris Sr.,2020,16000000.0,0.139046201,2011
Marcus Morris Sr.,2023,165333.5,0.0012338325,2011
Marcus Paige,2017,50000.0,0.000504577,2016
Marcus Smart,2018,12999975.0,0.121818044,2014
Marcus Smart,2022,19121999.0,0.143180534,2014
Marcus Thornton,2015,718445.5,0.010263507,2009
Marcus Thornton,2016,1315448.0,0.013972871,2009
Marial Shayock,2022,1637966.0,0.013246258,2019
Mario Hezonja,2018,6500000.0,0.063807439,2015
Mario Hezonja,2019,1857078.0,0.017015558,2015
Markel Brown,2016,980431.0,0.010414274,2014
Markel Brown,2017,1471382.0,0.014848496,2014
Markel Brown,2019,1678854.0,0.015382573,2014
Markelle Fultz,2021,16666667.0,0.141201657,2017
Markieff Morris,2015,8000000.0,0.09117294,2011
Markieff Morris,2018,573295.0,0.005627767,2011
Markieff Morris,2019,4155000.0,0.0380703685,2011
Markieff Morris,2020,2331593.0,0.021363322,2011
Markieff Morris,2021,2641691.0,0.023499662,2011
Markieff Morris,2022,2905851.0,0.023499664,2011
Markieff Morris,2023,3196448.0,0.02385409,2011
Marquese Chriss,2019,1459045.0,0.0133685635,2016
Marquese Chriss,2021,1125542.3333333333,0.010012491,2016
Marreese Speights,2016,1431790.0,0.015208672,2008
Marreese Speights,2017,2116955.0,0.021363315,2008
Marshall Henderson,2015,525093.0,0.007501329,2014
Marshall Plumlee,2017,1312611.0,0.013246254,2016
Martell Webster,2017,2328652.0,0.023499662,2005
Marvin Bagley III,2022,12500000.0,0.097028973,2018
Marvin Williams,2016,13628125.0,0.13854179,2005
Mason Plumlee,2017,13666667.0,0.13601245,2013
Mason Plumlee,2020,8220833.0,0.074210648,2013
Mason Plumlee,2023,5000000.0,0.037313433,2013
Matisse Thybulle,2023,11025000.0,0.079602888,2019
Matt Barnes,2016,3323082.0,0.0352982375,2002
Matt Bonner,2015,1499187.0,0.021416957,2003
Matt Costello,2017,50000.0,0.000504577,2016
Matt Ryan,2022,1637966.0,0.013246258,2021
Matt Ryan,2023,2026157.0,0.014629292,2021
Matt Thomas,2021,1669178.0,0.014848489,2019
Matthew Dellavedova,2015,1147276.0,0.016389657,2013
Matthew Dellavedova,2016,9607500.0,0.097668626,2013
Matthew Dellavedova,2020,2174318.0,0.019922283,2013
Matthew Dellavedova,2022,2628597.0,0.021257507,2013
Maurice Harkless,2016,10500000.0,0.106741668,2012
Maurice Harkless,2020,3623000.0,0.033195895,2012
Maurice Harkless,2021,4456290.0,0.039641771,2012
Maurice N'dour,2016,724360.0,0.007694252,2015
Max Strus,2020,1445697.0,0.013246262,2019
Max Strus,2021,1710908.0,0.015219706,2019
Max Strus,2023,15574260.0,0.110004544,2019
Maxi Kleber,2019,8900000.0,0.080739294,2017
Maxi Kleber,2023,11000000.0,0.079422383,2017
McKinley Wright IV,2022,1637966.0,0.013246258,2021
Melvin Frazier Jr.,2020,1620564.0,0.014848488,2018
Melvin Frazier Jr.,2021,1669178.0,0.014848489,2018
Metta World Peace,2015,1499187.0,0.021416957,1999
Metta World Peace,2016,1551659.0,0.016481937,1999
Meyers Leonard,2009,1466415.0,0.025313859,2012
Meyers Leonard,2013,12350000.0,0.193226385,2012
Meyers Leonard,2016,10250000.0,0.1042002,2015
Meyers Leonard,2020,6362500.0,0.0580715825,2012
Meyers Leonard,2021,897714.0,0.007985785,2012
Meyers Leonard,2022,667776.0,0.00540031525,2013
Mfiondu Kabengele,2020,622745.0,0.005622266000000001,2019
Mfiondu Kabengele,2021,1669178.0,0.014848489,2019
Micah Potter,2022,1637966.0,0.013246258,2021
Michael Beasley,2012,6000000.0,0.102807502,2008
Michael Beasley,2013,1027424.0,0.017509228,2008
Michael Beasley,2014,670562.5,0.010632879000000001,2008
Michael Beasley,2015,855069.0,0.012215271,2008
Michael Beasley,2017,2116955.0,0.021363315,2008
Michael Beasley,2018,3500000.0,0.034357852,2008
Michael Beasley,2019,289803.0,0.002655333,2008
Michael Carter,2017,2700000.0,0.027247131,2013
Michael Carter,2018,612287.0,0.0060105436666666665,2013
Michael Carter,2019,2028594.0,0.018587081,2013
Michael Carter,2020,3000000.0,0.027487631,2013
Michael Carter,2022,1851987.0,0.014977049,2013
Michael Carter-Williams,2017,2700000.0,0.027247131,2013
Michael Carter-Williams,2018,612287.0,0.0060105436666666665,2013
Michael Carter-Williams,2019,2028594.0,0.018587081,2013
Michael Carter-Williams,2020,3000000.0,0.027487631,2013
Michael Carter-Williams,2022,1851987.0,0.014977049,2013
Michael Frazier,2018,720269.0,0.007070542,2015
Michael Gbinije,2017,1312611.0,0.013246254,2016
Michael Kidd-Gilchrist,2016,13000000.0,0.132156351,2012
Michael Kidd-Gilchrist,2019,810763.0,0.007428651,2012
Michael Kidd-Gilchrist,2020,2320044.0,0.021257504,2012
Michael Porter Jr.,2022,35859950.0,0.261565309,2018
Mikal Bridges,2022,22725000.0,0.170158865,2018
Mike Conley,2016,30521116.0,0.30200612,2007
Mike Conley,2021,22680000.0,0.192147211,2007
Mike Conley,2024,10375000.0,0.072552448,2007
Mike Dunleavy,2015,4837500.0,0.058942507,2002
Mike James,2020,24755.0,0.00022680499999999998,2017
Mike Miller,2015,1499187.0,0.021416957,2000
Mike Miller,2016,3500000.0,0.037177485,2000
Mike Muscala,2017,5000000.0,0.050457651,2013
Mike Muscala,2019,2155814.0,0.01975274,2013
Mike Muscala,2021,3500000.0,0.031134912,2013
Mike Muscala,2022,3500000.0,0.028304557,2013
Mike Muscala,2023,808297.0,0.006032067,2013
Mike Scott,2017,1709538.0,0.017251854,2012
Mike Scott,2018,4320500.0,0.042412314,2012
Mike Scott,2019,4900000.0,0.044896463,2012
Miles Bridges,2023,7921300.0,0.059114179,2018
Miles McBride,2024,4333333.0,0.029809503,2021
Miles Plumlee,2016,12500000.0,0.127073415,2012
Milos Teodosic,2017,6150000.0,0.062062911,2009
Milton Doyle,2019,1445697.0,0.013246262,2017
Mindaugas Kuzminskas,2016,2961518.0,0.031457655,2011
Mitchell Robinson,2022,15000000.0,0.112316082,2018
Miye Oni,2023,2165000.0,0.016156716,2019
Mo Williams,2015,2147250.0,0.030675,2003
Mohamed Bamba,2022,10300000.0,0.083296268,2018
Mohamed Bamba,2023,2346614.0,0.017512045,2018
Monta Ellis,2008,11000000.0,0.189320923,2005
Monta Ellis,2013,8360000.0,0.137337364,2005
Monta Ellis,2015,10995250.0,0.125308658,2005
Monte Morris,2018,1553774.0,0.014727087,2017
Monte Morris,2021,9258332.0,0.078437508,2017
Montrezl Harrell,2018,6000000.0,0.058899174,2015
Montrezl Harrell,2020,9489450.0,0.086947499,2015
Montrezl Harrell,2022,2611758.0,0.02112133,2015
Montrezl Harrell,2023,2891467.0,0.021578112,2015
Moritz Wagner,2020,221995.0,0.002034039,2018
Moritz Wagner,2021,1803969.0,0.016047547,2018
Moritz Wagner,2023,8000000.0,0.059701493,2018
Moses Brown,2021,859099.0,0.0072824355,2019
Moses Brown,2022,956532.5,0.0077354905,2019
Moses Brown,2023,2165000.0,0.016156716,2019
Mouhamadou Gueye,2023,1119563.0,0.008354948,2022
MychAl Mulder,2022,1902133.0,0.015382581,2019
MychAl Mulder,2023,2092354.0,0.015614582,2019
Myles Powell,2021,1489065.0,0.013246259,2020
Myles Turner,2019,20000000.0,0.181436615,2015
Myles Turner,2023,20451750.0,0.152625,2015
Nassir Little,2023,7000000.0,0.049442594,2019
Nate Darling,2021,1489065.0,0.013246259,2020
Nate Darling,2022,1637966.0,0.013246258,2020
Nate Darling,2023,2019706.0,0.015072433,2020
Nate Hinton,2021,1489065.0,0.013246259,2020
Nate Hinton,2022,1836090.0,0.01484849,2020
Nate Hinton,2023,2019706.0,0.015072433,2020
Nate Wolters,2016,1052497.0,0.010893384,2013
Nathan Knight,2022,1916664.0,0.015500093,2020
Naz Mitrou-Long,2020,1678854.0,0.015382573,2017
Neemias Queta,2023,1623725.0,0.012117350999999998,2021
Nemanja Bjelica,2015,3900000.0,0.047519541,2010
Nemanja Bjelica,2018,6825000.0,0.064689184,2012
Nemanja Bjelica,2021,2089448.0,0.01858708,2012
Nene Hilario,2006,10000000.0,0.177663284,2002
Nene Hilario,2011,13000000.0,0.21864173,2002
Nene Hilario,2016,2898000.0,0.030782958,2012
Nene Hilario,2017,3651480.0,0.036340005,2012
Nene Hilario,2019,10000000.0,0.091625435,2012
Nerlens Noel,2017,4187598.0,0.042259272,2013
Nerlens Noel,2018,1872774.0,0.01838414,2013
Nerlens Noel,2019,2028594.0,0.018587081,2013
Nerlens Noel,2020,5000000.0,0.045812718,2013
Nerlens Noel,2021,9240000.0,0.078282197,2013
Nerlens Noel,2022,15182.0,0.000122777,2013
Nerlens Noel,2023,3196448.0,0.02385409,2013
Nick Johnson,2016,874636.0,0.009290505,2014
Nick Johnson,2018,1349383.0,0.013246257,2014
Nick Richards,2023,5000000.0,0.036101083,2020
Nick Young,2017,5192000.0,0.052395225,2007
Nick Young,2018,1650024.0,0.016197509,2007
Nickeil Alexander-Walker,2023,4500000.0,0.03358209,2019
Nicolas Batum,2016,23608695.75,0.2336077945,2008
Nicolas Batum,2020,2564753.0,0.023499661,2008
Nicolas Batum,2021,3249280.0,0.028904585,2008
Nicolas Batum,2022,11277084.0,0.091197962,2008
Nicolas Brussino,2016,832994.0,0.00862152,2015
Nicolas Claxton,2022,8625000.0,0.069750516,2019
Nicolas Laprovittola,2016,543471.0,0.005772824,2012
Nik Stauskas,2018,1080943.5,0.010611112999999998,2014
Nik Stauskas,2020,2028594.0,0.018587081,2014
Nik Stauskas,2021,1136440.6666666667,0.010109439,2014
Nikola Jokic,2018,29542010.0,0.273181109,2015
Nikola Jokic,2023,55224526.0,0.3900634,2015
Nikola Mirotic,2017,7500000.0,0.075686476,2014
Nikola Vucevic,2015,13250000.0,0.151005182,2011
Nikola Vucevic,2019,25000000.0,0.226795769,2011
Nikola Vucevic,2023,20000000.0,0.144404332,2011
Noah Vonleh,2018,1621415.0,0.015916667,2014
Noah Vonleh,2019,2000000.0,0.018325087,2014
Noah Vonleh,2020,1695126.5,0.015531670499999999,2014
Noah Vonleh,2022,2463490.0,0.019922284,2014
Norman Powell,2018,10491264.0,0.098309824,2015
Norman Powell,2021,18000000.0,0.140332002,2015
Norris Cole,2015,3036927.0,0.043384671,2011
Norris Cole,2016,288131.0,0.003060567,2011
Norvel Pelle,2018,838464.0,0.008230806,2014
Norvel Pelle,2019,934085.0,0.008558594,2016
Norvel Pelle,2020,908929.5,0.00832809925,2016
Norvel Pelle,2022,1902133.0,0.015382581,2016
OG Anunoby,2021,18000000.0,0.145918734,2017
Okaro White,2016,743081.5,0.0078931145,2014
Okaro White,2017,791015.0,0.007982552,2015
Okaro White,2018,1350231.5,0.013254587,2015
Okaro White,2022,1836090.0,0.01484849,2015
Olivier Sarr,2022,1637966.0,0.013246258,2021
Omer Asik,2015,11595505.0,0.127037482,2010
Omer Yurtseven,2021,1620852.0,0.014418596,2020
Omer Yurtseven,2023,2730000.0,0.020373134,2020
Omri Casspi,2015,2900000.0,0.041428571,2009
Omri Casspi,2016,185710.0,0.001972637,2009
Omri Casspi,2017,2106470.0,0.021257506,2009
Omri Casspi,2018,2176260.0,0.02136332,2009
Onyeka Okongwu,2024,15495000.0,0.106591914,2020
Oshae Brissett,2020,1006269.3333333334,0.009219977333333332,2019
Oshae Brissett,2023,2314473.0,0.017272187,2019
Otto Porter Jr.,2017,26631244.0,0.257636945,2013
Otto Porter Jr.,2021,2389641.0,0.021257504,2013
Otto Porter Jr.,2022,6150000.0,0.04973515,2013
P.J. Dozier,2019,1453077.0,0.013313881,2017
P.J. Dozier,2022,1207305.0,0.009763479666666667,2017
P.J. Hairston,2016,980431.0,0.010414274,2014
P.J. Tucker,2012,2003269.5,0.0336502895,2006
P.J. Tucker,2013,2240575.0,0.035055725,2006
P.J. Tucker,2014,5500000.0,0.082666366,2006
P.J. Tucker,2016,12000000.0,0.121990478,2006
P.J. Tucker,2017,3334395.0,0.032540601,2006
P.J. Tucker,2018,1757429.0,0.017251853,2006
P.J. Tucker,2021,7175000.0,0.06382657,2006
P.J. Tucker,2022,11014500.0,0.08549805,2006
PJ Washington,2023,15500000.0,0.111913357,2019
Pablo Prigioni,2015,981348.0,0.014019257,2005
Pablo Prigioni,2016,1114977.0,0.01184344,2005
Pascal Siakam,2020,34226304.0,0.297439847,2016
Pat Connaughton,2008,4532359.0,0.077954163,2015
Pat Connaughton,2009,1889465.0,0.032616723,2015
Pat Connaughton,2012,1368493.0,0.022835111,2015
Pat Connaughton,2013,10250001.0,0.160370092,2015
Pat Connaughton,2016,11053750.0,0.1123710205,2015
Pat Connaughton,2017,10588572.666666666,0.102230689,2015
Pat Connaughton,2018,4341012.5,0.041429764,2015
Pat Connaughton,2020,2415003.8,0.0219831518,2015
Pat Connaughton,2022,2628597.0,0.021257507,2015
Pat Connaughton,2023,10211934.5,0.0750659635,2015
Patrick Beverley,2012,661830.0,0.011340181,2010
Patrick Beverley,2015,4071126.3333333335,0.047071061666666664,2009
Patrick Beverley,2017,21587579.0,0.214842398,2010
Patrick Beverley,2019,9413437.0,0.08625102633333333,2009
Patrick Beverley,2020,20475000.0,0.184830786,2010
Patrick Beverley,2022,6848840.6,0.0553866854,2009
Patrick Beverley,2023,2480002.6666666665,0.018507483,2009
Patrick McCaw,2018,1893105.5,0.018583725,2016
Patrick McCaw,2019,4000000.0,0.036650174,2016
Patrick McCaw,2022,2133278.0,0.017251854,2016
Patrick Patterson,2017,5451600.0,0.054255033,2010
Patrick Patterson,2019,2331593.0,0.021363322,2010
Patrick Patterson,2020,3077704.0,0.028199597,2010
Patrick Patterson,2021,2641691.0,0.023499662,2010
Patty Mills,2010,937195.0,0.016146286,2009
Patty Mills,2011,261829.0,0.004510871,2009
Patty Mills,2012,1109535.0,0.019115412,2009
Patty Mills,2014,4333333.0,0.065131071,2009
Patty Mills,2017,12000000.0,0.116090835,2009
Patty Mills,2021,6037250.0,0.053705499,2009
Patty Mills,2022,6640975.0,0.053705673,2009
Patty Mills,2023,734816.0,0.005483701,2009
Pau Gasol,2016,15848750.0,0.16834762,2001
Pau Gasol,2017,16000000.0,0.159234084,2001
Pau Gasol,2018,527467.0,0.005177895,2001
Pau Gasol,2019,2564753.0,0.023499661,2001
Paul George,2014,18314532.0,0.22451089,2010
Paul George,2018,34227984.0,0.320738006,2010
Paul George,2021,44066367.0,0.357228249,2010
Paul Millsap,2015,20072033.0,0.244567639,2006
Paul Millsap,2017,30000000.0,0.298563908,2006
Paul Millsap,2020,10000000.0,0.091625435,2006
Paul Millsap,2021,2641691.0,0.023499662,2006
Paul Pierce,2015,3527920.0,0.042985933,1998
Paul Reed,2023,7851717.0,0.056691097,2020
Paul Watson,2018,838464.0,0.008230806,2017
Paul Watson,2020,1573645.0,0.014418591,2017
Paul Watson,2023,2092354.0,0.015614582,2017
Phil Pressey,2015,922201.0,0.0131743,2013
Phil Pressey,2016,1015696.0,0.010788864,2013
Pierre Jackson,2015,879794.0,0.010719848,2014
Pierre Jackson,2016,342067.0,0.003633483,2014
Quenton Jackson,2023,1801769.0,0.013446037,2022
Quincy Acy,2015,1016155.0,0.0145165,2012
Quincy Acy,2016,1432396.0,0.015215109000000001,2012
Quincy Acy,2018,10697.0,0.000105007,2012
Quincy Pondexter,2018,2165481.0,0.021257507,2010
Quinn Cook,2015,525093.0,0.007501329,2017
Quinn Cook,2016,603884.5,0.0064145445,2016
Quinn Cook,2017,1104336.5,0.011144445499999999,2015
Quinn Cook,2019,3000000.0,0.027487631,2016
Quinn Cook,2020,874521.5,0.0080128415,2016
Quinn Cook,2021,1939350.0,0.017251855,2016
Quinn Cook,2022,2133278.0,0.017251854,2016
Quinndary Weatherspoon,2021,1669178.0,0.014848489,2019
Quinndary Weatherspoon,2023,2092354.0,0.015614582,2019
R.J. Barrett,2023,26750000.0,0.18894134,2019
R.J. Hunter,2016,939546.0,0.009979988,2015
R.J. Hunter,2018,1567007.0,0.01538257,2015
R.J. Hunter,2023,2165000.0,0.016156716,2015
RJ Hampton,2022,1241321.0,0.010038583,2020
RJ Hampton,2023,12025.0,8.97e-05,2020
RaiQuan Gray,2022,1017781.0,0.008230812,2021
RaiQuan Gray,2023,1801769.0,0.013446037,2021
Rajon Rondo,2015,9500000.0,0.135714286,2006
Rajon Rondo,2016,13698500.0,0.145507366,2006
Rajon Rondo,2017,3300000.0,0.03330205,2006
Rajon Rondo,2018,9000000.0,0.088348762,2006
Rajon Rondo,2019,2578466.0,0.023625307,2006
Rajon Rondo,2020,7500000.0,0.068719076,2006
Rajon Rondo,2021,2641691.0,0.023499662,2006
Ramon Sessions,2016,6000000.0,0.063732832,2007
Ramon Sessions,2017,899008.6666666666,0.009072373,2007
Randy Foye,2010,4250000.0,0.073220316,2006
Randy Foye,2012,2500000.0,0.043070774,2006
Randy Foye,2013,3045000.0,0.050022999,2006
Randy Foye,2016,2500000.0,0.026555347,2006
Rashad Vaughn,2018,1621415.0,0.015916667,2015
Rasual Butler,2015,1499187.0,0.021416957,2002
Rasual Butler,2016,1551659.0,0.016481937,2002
Raul Neto,2015,910849.0,0.011098238,2013
Raul Neto,2018,2200000.0,0.021596364,2014
Raul Neto,2019,1737145.0,0.015916667,2014
Raul Neto,2020,1882867.0,0.017251851,2014
Raul Neto,2021,2089448.0,0.01858708,2013
Raul Neto,2022,2463490.0,0.019922284,2014
Ray McCallum,2016,537721.5,0.0057117525,2013
Rayjon Tucker,2017,2219538.5,0.0216660875,2019
Rayjon Tucker,2020,1562275.5,0.0143144175,2019
Rayjon Tucker,2021,1614632.5,0.014228686,2019
Rayjon Tucker,2022,2403999.0,0.0194411795,2019
Rayjon Tucker,2023,3196448.0,0.02385409,2019
Raymond Felton,2016,1551659.0,0.016481937,2005
Raymond Felton,2017,2328652.0,0.023499662,2005
Raymond Felton,2018,2393887.0,0.023499661,2005
Reggie Bullock,2017,2500000.0,0.025228825,2013
Reggie Bullock,2019,4100000.0,0.037566428,2013
Reggie Bullock,2021,10012800.0,0.084829435,2013
Reggie Bullock,2023,3196448.0,0.02385409,2013
Reggie Hearn,2019,1445697.0,0.013246262,2017
Reggie Jackson,2015,16000000.0,0.175292039,2011
Reggie Jackson,2019,734025.0,0.006725536,2011
Reggie Jackson,2020,2331593.0,0.021363322,2011
Reggie Jackson,2021,10799880.0,0.096072375,2011
Reggie Jackson,2022,918516.0,0.007428054,2011
Reggie Jackson,2023,5125000.0,0.038246269,2011
Reggie Perry,2021,1489065.0,0.013246259,2020
Reggie Perry,2022,1836090.0,0.01484849,2020
Richard Jefferson,2015,1499187.0,0.021416957,2001
Richard Jefferson,2016,2537500.0,0.026263222,2001
Richard Jefferson,2017,2302340.0,0.023234134,2001
Richaun Holmes,2019,4886175.0,0.044769791,2015
Richaun Holmes,2021,11630640.0,0.094284904,2015
Ricky Rubio,2015,13750000.0,0.15670349,2011
Ricky Rubio,2019,17000000.0,0.15576324,2011
Ricky Rubio,2022,6146342.0,0.04770986,2011
Robbie Hummel,2016,1015838.0,0.010790372,2013
Robert Covington,2014,1148232.0,0.01516098,2013
Robert Covington,2018,11719782.0,0.10982182,2013
Robert Covington,2022,12000000.0,0.097044196,2013
Robert Sacre,2016,1050961.0,0.011163453,2012
Robert Williams III,2022,12000000.0,0.089852866,2018
Robert Woodard II,2022,1836090.0,0.01484849,2020
Robin Lopez,2015,13503875.0,0.153898498,2008
Robin Lopez,2019,4886175.0,0.044769791,2008
Robin Lopez,2020,7300000.0,0.066886568,2008
Robin Lopez,2021,5000000.0,0.044478446,2008
Robin Lopez,2022,2905865.0,0.023499778,2008
Robin Lopez,2023,3196448.0,0.02385409,2008
Rodney Hood,2018,3472887.0,0.034091696,2014
Rodney Hood,2019,5860950.0,0.053701209,2014
Rodney Hood,2020,10449348.0,0.095742606,2014
Rodney Hood,2021,2239544.0,0.019922287,2014
Rodney McGruder,2016,1133678.0,0.011733611,2013
Rodney McGruder,2019,5000000.0,0.045812718,2013
Rodney McGruder,2021,1939350.0,0.017251855,2013
Rodney McGruder,2022,2298385.0,0.018587077,2013
Rodney McGruder,2023,2709849.0,0.020222754,2013
Rodney Purvis,2018,1349383.0,0.013246257,2017
Rodney Stuckey,2011,8500000.0,0.146440631,2007
Rodney Stuckey,2014,1227985.0,0.019471736,2007
Rodney Stuckey,2015,7000000.0,0.085291484,2007
Romeo Langford,2023,2165000.0,0.016156716,2019
Ron Baker,2017,4436200.0,0.044768046,2016
Ron Baker,2018,948581.0,0.009311773,2016
Ronald Roberts,2015,699865.0,0.009998071,2014
Rondae Hollis-Jefferson,2019,2500000.0,0.022906359,2015
Rondae Hollis-Jefferson,2020,713598.0,0.006538372666666666,2015
Roy Devyn Marble,2019,1620564.0,0.014848488,2014
Roy Hibbert,2016,5000000.0,0.053110693,2008
Royce O'Neale,2020,9000000.0,0.078213488,2017
Rudy Gay,2015,13333333.0,0.162459965,2006
Rudy Gay,2017,8616150.0,0.086950138,2006
Rudy Gay,2018,10087200.0,0.099021292,2006
Rudy Gay,2019,16000000.0,0.146600696,2006
Rudy Gay,2021,6184500.0,0.052395698,2006
Rudy Gay,2023,3196448.0,0.02385409,2006
Rudy Gobert,2017,25500000.0,0.246693024,2013
Rudy Gobert,2021,41000000.0,0.319645116,2013
Rui Hachimura,2023,17000000.0,0.122743682,2019
Russell Westbrook,2012,15719062.0,0.251718449,2008
Russell Westbrook,2016,28530608.0,0.295292885,2008
Russell Westbrook,2018,41358814.0,0.382453552,2008
Russell Westbrook,2022,784914.0,0.006347612,2008
Russell Westbrook,2023,3931632.0,0.029340537,2008
Ryan Anderson,2012,8500000.0,0.141833715,2008
Ryan Anderson,2016,20000000.0,0.203317463,2008
Ryan Anderson,2019,2564753.0,0.023499661,2008
Ryan Arcidiacono,2018,1349383.0,0.013246257,2016
Ryan Arcidiacono,2019,3000000.0,0.027487631,2016
Ryan Arcidiacono,2021,795225.0,0.007074082999999999,2016
Ryan Arcidiacono,2022,2133278.0,0.017251854,2016
Ryan Arcidiacono,2023,2528233.0,0.01886741,2016
Ryan Broekhoff,2019,163356.0,0.001496756,2018
Ryan Broekhoff,2020,1620564.0,0.014848488,2018
Ryan Hollins,2015,909934.25,0.01299906075,2006
Ryan Kelly,2016,778759.3333333334,0.008272089666666666,2013
Ryan Rollins,2012,768202.0,0.013162821,2022
Ryan Rollins,2015,7000000.0,0.076690267,2022
Saben Lee,2021,1714613.0,0.014526372,2020
Saben Lee,2022,923321.0,0.007466895,2020
Salah Mejri,2018,1049098.0,0.010298501,2015
Sam Dekker,2021,1789256.0,0.015916665,2015
Sam Merrill,2014,507336.0,0.008044652,2020
Sam Merrill,2017,1312611.0,0.013246254,2020
Sam Merrill,2022,1199320.0,0.009518079666666667,2020
Sandro Mamukelashvili,2019,4886175.0,0.044769791,2021
Sandro Mamukelashvili,2020,7300000.0,0.066886568,2021
Sandro Mamukelashvili,2022,357717.0,0.002892863,2021
Sandro Mamukelashvili,2023,2019706.0,0.015072433,2021
Sasha Vezenkov,2023,6658536.0,0.048076072,2017
Sasha Vujacic,2015,1356146.0,0.019373514,2004
Sasha Vujacic,2016,1410598.0,0.014983568,2004
Scott Machado,2018,1349383.0,0.013246257,2012
Scotty Pippen Jr.,2023,1801769.0,0.013446037,2022
Sean Kilpatrick,2015,831848.0,0.0110945875,2014
Sean Kilpatrick,2017,1442398.5,0.0144119615,2014
Sean McDermott,2021,1489065.0,0.013246259,2020
Sean McDermott,2022,1637966.0,0.013246258,2020
Sekou Doumbouya,2022,1902133.0,0.015382581,2019
Serge Ibaka,2005,4540136.0,0.086060771,2009
Serge Ibaka,2014,7448760.0,0.111956713,2009
Serge Ibaka,2016,15848750.0,0.16834762,2009
Serge Ibaka,2017,19777778.0,0.19683102266666666,2008
Serge Ibaka,2018,527467.0,0.005177895,2009
Serge Ibaka,2019,2564753.0,0.023499661,2009
Serge Ibaka,2020,9489450.0,0.086947499,2008
Serge Ibaka,2022,2905851.0,0.023499664,2008
Seth Curry,2014,816482.0,0.012946674,2013
Seth Curry,2015,981486.0,0.014021229,2013
Seth Curry,2016,2963205.0,0.031475574,2013
Seth Curry,2018,2795000.0,0.027437199,2013
Seth Curry,2019,8000000.0,0.072574646,2013
Seth Curry,2023,4000000.0,0.029850746,2013
Shabazz Muhammad,2017,1016824.0,0.01026131,2013
Shabazz Muhammad,2018,1757429.0,0.017251853,2013
Shabazz Napier,2018,1893862.0,0.018591151,2014
Shai Gilgeous-Alexander,2022,35859950.0,0.261565309,2018
Shake Milton,2019,1664676.0,0.015252666,2018
Shake Milton,2023,2776469.0,0.020719918,2018
Shane Larkin,2015,1500000.0,0.021428571,2013
Shane Larkin,2017,1524305.0,0.01538257,2013
Shannon Scott,2018,838464.0,0.008230806,2015
Shaquille Harrison,2017,758241.0,0.007651812,2016
Shaquille Harrison,2018,1449748.0,0.014231493,2016
Shaquille Harrison,2019,898310.0,0.008230804,2016
Shaquille Harrison,2020,1678854.0,0.015382573,2016
Shaquille Harrison,2021,899769.5,0.0080040825,2016
Shaquille Harrison,2022,1119440.0,0.009052914,2016
Shaquille Harrison,2023,1271381.5,0.009487921500000001,2016
Sharife Cooper,2022,1637966.0,0.013246258,2021
Sharife Cooper,2023,906062.0,0.0067616685,2021
Shaun Livingston,2017,7897436.0,0.078596312,2004
Shayne Whittington,2015,912745.0,0.013039214,2014
Shelvin Mack,2017,6000000.0,0.060549181,2011
Shelvin Mack,2018,2029463.0,0.019922283,2011
Sindarius Thornwell,2019,901839.5,0.0082631435,2017
Sindarius Thornwell,2020,845176.5,0.0077439665,2017
Skal Labissiere,2020,1737145.0,0.015916667,2016
Skal Labissiere,2023,2165000.0,0.016156716,2016
Skylar Mays,2021,34231.0,0.000304508,2020
Skylar Mays,2022,923321.0,0.007466895,2020
Skylar Mays,2023,1863879.0,0.013909545,2020
Solomon Hill,2016,12000000.0,0.121990478,2013
Solomon Hill,2020,2174318.0,0.019922283,2013
Solomon Hill,2021,2389641.0,0.021257504,2013
Spencer Dinwiddie,2016,991874.5,0.010404144,2014
Spencer Dinwiddie,2019,11454048.0,0.104948213,2014
Spencer Dinwiddie,2021,18000000.0,0.152497787,2014
Spencer Dinwiddie,2023,1554664.0,0.01160197,2014
Stanley Johnson,2019,3713575.0,0.034025793,2015
Stanley Johnson,2021,1240508.3333333333,0.011035176333333334,2015
Stanley Johnson,2022,1670643.0,0.013510517,2015
Stanley Umude,2023,1565673.0,0.0116841265,2022
Stephen Curry,2017,40231758.0,0.383852362,2009
Stephen Curry,2022,53838416.0,0.403127998,2009
Stephen Zimmerman,2017,1312611.0,0.013246254,2016
Stephen Zimmerman,2022,1637966.0,0.013246258,2016
Sterling Brown,2020,1678854.0,0.015382573,2017
Sterling Brown,2021,3000000.0,0.026687067,2017
Sterling Brown,2022,12260.0,9.91e-05,2017
Steve Novak,2015,424903.0,0.006070043,2006
Steve Novak,2016,1551659.0,0.016481937,2006
Steven Adams,2017,25000000.0,0.241855905,2013
Steven Adams,2021,17500000.0,0.15567456,2013
Steven Adams,2023,12600000.0,0.094029851,2013
Sviatoslav Mykhailiuk,2021,1803969.0,0.016047547,2018
Sviatoslav Mykhailiuk,2022,1968175.0,0.015916663,2018
