name,start,salary,target,debut,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Anthony Davis,2025,59043600.0,0.399658849,2012,C,30,54.0,53.6,34.26,9.14,17.24,0.529,0.58,2.16,0.2608,8.5,15.1,0.5648,0.546,5.54,7.04,0.7794,2.66,7.8,10.44,3.1,1.26,2.1,2.2,2.3,24.34
Anthony Gill,2020,1208146.0,0.01106969,2016,PF,28,26.0,4.0,8.4,1.2,2.3,0.5,0.3,0.9,0.292,0.9,1.4,0.639,0.558,0.5,0.6,0.813,0.6,1.3,2.0,0.4,0.4,0.2,0.3,1.0,3.1
Anthony Gill,2022,1916664.0,0.015500093,2016,PF,28,26.0,4.0,8.4,1.2,2.3,0.5,0.3,0.9,0.292,0.9,1.4,0.639,0.558,0.5,0.6,0.813,0.6,1.3,2.0,0.4,0.4,0.2,0.3,1.0,3.1
Anthony Lamb,2022,1044672.0,0.0084482795,2020,SF,23,24.0,3.0,17.3,1.9,4.9,0.39,1.0,3.0,0.324,1.0,2.0,0.489,0.487,0.8,0.9,0.857,1.1,1.8,2.9,1.0,0.3,0.2,0.8,1.4,5.5
Anthony Morrow,2017,2116955.0,0.021363315,2008,SG,30,72.4,7.0,18.41333333,2.986666667,6.793333333,0.439333333,1.273333333,3.113333333,0.393066667,1.706666667,3.7,0.4668,0.5284,0.893333333,1.02,0.865133333,0.353333333,1.273333333,1.593333333,0.66,0.5,0.1,0.56,1.28,8.106666667
Anthony Tolliver,2016,8000000.0,0.084977109,2007,PF,29,78.8,9.2,18.31333333,1.766666667,4.3,0.406933333,0.966666667,2.68,0.3558,0.78,1.606666667,0.473333333,0.5184,0.846666667,1.06,0.7926,0.806666667,2.293333333,3.093333333,0.72,0.32,0.273333333,0.633333333,1.586666667,5.353333333
Anthony Tolliver,2017,3290000.0,0.033201134,2007,PF,30,80.2,9.4,17.83333333,1.686666667,4.26,0.394133333,1.106666667,3.08,0.346,0.58,1.166666667,0.478333333,0.5198,0.606666667,0.8,0.7556,0.626666667,2.193333333,2.833333333,0.6,0.32,0.233333333,0.553333333,1.386666667,5.073333333
Anthony Tolliver,2018,5750000.0,0.056445042,2007,PF,31,83.0,11.2,18.91333333,1.886666667,4.62,0.404533333,1.286666667,3.38,0.3746,0.6,1.226666667,0.472133333,0.542,0.626666667,0.84,0.7554,0.586666667,2.373333333,2.953333333,0.76,0.34,0.213333333,0.593333333,1.386666667,5.673333333
Anthony Tolliver,2019,956348.6666666666,0.0087625863333333,2007,PF,32,86.4,11.8,20.25333333,2.186666667,5.12,0.421333333,1.546666667,3.88,0.3942,0.64,1.246666667,0.495133333,0.5716,0.746666667,1.02,0.7422,0.606666667,2.453333333,3.073333333,0.88,0.38,0.233333333,0.613333333,1.526666667,6.633333333
Anthony Tolliver,2020,747907.0,0.00685273,2007,PF,33,86.6,10.0,19.51333333,2.086666667,4.96,0.413733333,1.466666667,3.76,0.387,0.62,1.206666667,0.486933333,0.5622,0.786666667,1.08,0.7378,0.546666667,2.533333333,3.093333333,0.88,0.38,0.253333333,0.653333333,1.546666667,6.413333333
Anthony Tolliver,2021,15182.0,0.000135054,2007,PF,34,78.2,10.8,19.02,1.915,4.62,0.39965,1.365,3.55,0.37395,0.55,1.07,0.4855,0.5446,0.73,1.015,0.72735,0.52,2.475,3.01,0.88,0.39,0.255,0.635,1.455,5.925
Archie Goodwin,2016,914193.0,0.009710685,2013,SG,20,46.5,1.0,11.65,1.7,4.05,0.424,0.2,0.85,0.216,1.5,3.2,0.4805,0.4465,1.1,1.55,0.704,0.6,1.15,1.75,0.75,0.4,0.2,1.0,1.1,4.65
Archie Goodwin,2017,1577230.0,0.015916664,2013,PG,21,50.0,5.0,14.26666667,2.166666667,5.166666667,0.421666667,0.266666667,1.133333333,0.221333333,1.9,4.033333333,0.478333333,0.445666667,1.5,2.166666667,0.694,0.566666667,1.433333333,2.0,1.2,0.433333333,0.2,1.266666667,1.233333333,6.066666667
Arinze Onuaku,2016,980431.0,0.010414274,2013,C,27,8.0,0.5,8.45,1.083333333,1.616666667,0.5035,0.0,0.0,0.0,1.083333333,1.616666667,0.5035,0.5035,0.333333334,0.833333334,0.354166667,0.783333334,1.716666666,2.483333334,0.616666667,0.1,0.25,0.233333333,0.766666666,2.516666666
Armoni Brooks,2021,1430252.0,0.0122495236666666,2019,SG,22,20.0,5.0,26.0,3.9,9.6,0.406,3.0,7.9,0.382,0.9,1.8,0.514,0.563,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2
Armoni Brooks,2022,1836090.0,0.01484849,2019,SG,22,20.0,5.0,26.0,3.9,9.6,0.406,3.0,7.9,0.382,0.9,1.8,0.514,0.563,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2
Aron Baynes,2015,6500000.0,0.079199235,2012,C,27,34.5,2.0,9.05,1.2,2.7,0.468,0.0,0.05,0.0,1.2,2.65,0.475,0.468,0.4,0.6,0.744,0.95,1.5,2.35,0.45,0.05,0.25,0.7,1.45,2.85
Aron Baynes,2017,4328000.0,0.043676143,2012,C,29,55.0,5.5,12.325,1.85,3.7,0.50175,0.0,0.05,0.0625,1.85,3.65,0.507,0.502,0.925,1.175,0.77925,1.3,2.25,3.475,0.5,0.15,0.35,0.775,1.775,4.65
Aron Baynes,2018,5323440.0,0.052257704,2012,C,30,59.0,4.8,12.96,1.86,3.7,0.504,0.0,0.04,0.05,1.86,3.66,0.5082,0.5042,0.96,1.2,0.7914,1.34,2.4,3.66,0.48,0.16,0.38,0.76,1.86,4.7
Aron Baynes,2020,7175000.0,0.06574125,2012,C,32,71.6,21.0,16.22,2.32,4.6,0.5052,0.08,0.32,0.1474,2.22,4.28,0.5194,0.5154,1.14,1.4,0.816,1.62,3.16,4.74,0.74,0.24,0.54,0.84,2.28,5.88
Arron Afflalo,2015,8000000.0,0.114285714,2007,SG,28,70.0,68.6,33.08,5.14,11.08,0.4664,1.42,3.62,0.3964,3.72,7.48,0.5,0.5344,2.58,3.14,0.8104,0.58,2.88,3.44,2.62,0.56,0.24,1.5,2.22,14.26
Arron Afflalo,2016,12500000.0,0.132776733,2007,SG,29,84.8,82.4,34.00666667,5.406666667,11.84666667,0.4578,1.453333333,3.853333333,0.382333333,3.946666667,8.02,0.493733333,0.521266667,2.806666667,3.38,0.8324,0.5,2.946666667,3.44,2.593333333,0.54,0.18,1.613333333,2.113333333,15.06
Arron Afflalo,2017,2328652.0,0.023499662,2007,SG,30,85.2,80.0,33.94666667,5.506666667,12.28666667,0.4468,1.413333333,3.813333333,0.374133333,4.086666667,8.5,0.478333333,0.505066667,2.706666667,3.26,0.831,0.42,3.026666667,3.46,2.513333333,0.52,0.12,1.653333333,2.073333333,15.1
Austin Reaves,2023,13456968.0,0.095049629,2021,SG,23,61.0,19.0,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.5,2.5,0.616,0.542,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3
Austin Rivers,2015,3227451.0,0.046106443,2012,PG,21,65.0,15.0,21.3,2.6,6.65,0.3885,0.5,1.4,0.345,2.1,5.2,0.4005,0.4255,1.3,2.15,0.591,0.35,1.5,1.85,2.2,0.55,0.1,1.15,1.95,6.95
Austin Rivers,2016,11825000.0,0.122389203,2012,PG-SG,22,94.0,13.33333333,21.08888889,2.633333333,6.6,0.394888889,0.5,1.5,0.328555556,2.122222222,5.066666667,0.416444444,0.432666667,1.244444444,1.988888889,0.616555556,0.355555556,1.544444444,1.888888889,2.155555556,0.566666667,0.133333333,1.066666667,1.944444444,6.955555556
Austin Rivers,2018,1155323.0,0.011341262,2012,SG,24,84.6,15.2,22.59333333,3.14,7.48,0.412933333,0.78,2.26,0.338333333,2.333333333,5.18,0.447066667,0.4628,1.346666667,2.053333333,0.644333333,0.333333333,1.626666667,1.953333333,2.153333333,0.6,0.12,1.14,2.066666667,8.353333333
Austin Rivers,2019,2271991.0,0.020817216,2012,SG,25,84.6,21.8,24.69333333,3.78,8.84,0.423333333,1.12,3.16,0.348733333,2.633333333,5.64,0.462266667,0.4828,1.486666667,2.213333333,0.663533333,0.353333333,1.706666667,2.073333333,2.533333333,0.76,0.16,1.26,2.166666667,10.13333333
Austin Rivers,2020,1203677.6666666667,0.010878682,2012,SG,26,101.2,27.0,26.07333333,3.82,8.94,0.423066667,1.286666667,3.726666667,0.339266667,2.506666667,5.193333333,0.482533333,0.492933333,1.306666667,1.973333333,0.6416,0.333333333,1.773333333,2.12,2.506666667,0.74,0.2,1.226666667,2.326666667,10.19333333
Austin Rivers,2021,2401537.0,0.021363327,2012,SG,27,84.4,25.8,26.62,3.9,9.12,0.425733333,1.466666667,4.186666667,0.351333333,2.413333333,4.913333333,0.492466667,0.506933333,1.3,1.96,0.648666667,0.34,1.886666667,2.246666667,2.433333333,0.76,0.18,1.186666667,2.32,10.56
Austin Rivers,2022,2905851.0,0.023499664,2012,SG,28,85.4,27.2,27.0,3.806666667,8.946666667,0.422933333,1.593333333,4.466666667,0.3582,2.206666667,4.466666667,0.495266667,0.514733333,1.186666667,1.8,0.654466667,0.32,1.98,2.32,2.593333333,0.793333333,0.173333333,1.2,2.28,10.37333333
Avery Bradley,2014,8000000.0,0.105630083,2010,PG,22,48.33333333,26.0,18.43333333,2.533333333,6.033333333,0.414333333,0.366666667,1.166666667,0.241333333,2.166666667,4.8,0.438,0.437333333,0.633333333,0.866666667,0.683333333,0.4,1.1,1.5,1.3,0.766666667,0.2,1.033333333,1.633333333,6.166666667
Avery Bradley,2018,12480000.0,0.122510283,2010,SG,26,63.6,62.4,31.58,5.58,12.8,0.4358,1.52,4.16,0.363,4.08,8.64,0.4724,0.4944,1.14,1.5,0.772,0.76,2.86,3.62,1.92,1.24,0.26,1.48,2.42,13.9
Avery Bradley,2019,4886175.0,0.044769791,2010,SG,27,72.0,70.8,31.86666667,5.866666667,13.35333333,0.4418,1.606666667,4.38,0.357,4.293333333,8.993333333,0.479466667,0.500933333,1.213333333,1.573333333,0.789733333,0.74,3.013333333,3.753333333,1.893333333,1.186666667,0.22,1.586666667,2.3,14.62666667
Avery Bradley,2020,5635000.0,0.051630933,2010,SG,28,85.2,84.4,31.8,5.56,12.70666667,0.4378,1.653333333,4.56,0.349466667,3.946666667,8.186666667,0.480866667,0.5018,1.093333333,1.4,0.800933333,0.713333333,2.86,3.566666667,2.173333333,1.12,0.22,1.573333333,2.34,13.92666667
Avery Bradley,2021,2641691.0,0.023499662,2010,SG,29,79.6,77.8,30.34,5.14,11.64666667,0.4408,1.593333333,4.34,0.351866667,3.586666667,7.326666667,0.488866667,0.509,0.973333333,1.24,0.809533333,0.673333333,2.76,3.406666667,2.073333333,1.08,0.2,1.493333333,2.32,12.86666667
Axel Toupane,2016,748554.0,0.007951244,2015,SF,23,21.0,0.0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6
Axel Toupane,2017,3558477.5,0.035910483,2015,SF,23,21.0,0.0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6
Axel Toupane,2018,1892571.6666666667,0.0185784846666666,2015,SF,24,14.5,0.0,13.13333334,1.233333334,2.783333333,0.375333333,0.433333333,1.45,0.259666666,0.8,1.333333333,0.466666666,0.4415,0.3,0.4,0.3825,0.2,0.683333334,0.883333333,0.35,0.283333334,0.283333334,0.15,1.7,3.183333333
Axel Toupane,2019,289803.0,0.002655333,2015,SF,24,14.5,0.0,13.13333334,1.233333334,2.783333333,0.375333333,0.433333333,1.45,0.259666666,0.8,1.333333333,0.466666666,0.4415,0.3,0.4,0.3825,0.2,0.683333334,0.883333333,0.35,0.283333334,0.283333334,0.15,1.7,3.183333333
Axel Toupane,2020,1620564.0,0.014848488,2015,SF,24,14.5,0.0,13.13333334,1.233333334,2.783333333,0.375333333,0.433333333,1.45,0.259666666,0.8,1.333333333,0.466666666,0.4415,0.3,0.4,0.3825,0.2,0.683333334,0.883333333,0.35,0.283333334,0.283333334,0.15,1.7,3.183333333
Axel Toupane,2021,1729217.0,0.015382577,2015,SF,24,14.5,0.0,13.13333334,1.233333334,2.783333333,0.375333333,0.433333333,1.45,0.259666666,0.8,1.333333333,0.466666666,0.4415,0.3,0.4,0.3825,0.2,0.683333334,0.883333333,0.35,0.283333334,0.283333334,0.15,1.7,3.183333333
Ayo Dosunmu,2023,7000000.0,0.050541516,2021,SG,22,77.0,40.0,27.4,3.6,6.9,0.52,0.9,2.4,0.376,2.7,4.5,0.596,0.585,0.7,1.0,0.679,0.4,2.4,2.8,3.3,0.8,0.4,1.4,2.4,8.8
B.J. Johnson,2019,1445697.0,0.013246262,2018,SF,23,14.0,0.0,6.733333333,1.2,2.433333333,0.5,0.3,1.0,0.309666667,0.9,1.433333333,0.681666667,0.559,0.2,0.2,0.666666667,0.2,0.633333333,0.8,0.0,0.2,0.0,0.2,0.7,2.933333333
B.J. Johnson,2020,1620564.0,0.014848488,2018,SF,23,14.0,0.0,6.733333333,1.2,2.433333333,0.5,0.3,1.0,0.309666667,0.9,1.433333333,0.681666667,0.559,0.2,0.2,0.666666667,0.2,0.633333333,0.8,0.0,0.2,0.0,0.2,0.7,2.933333333
B.J. Johnson,2021,1669178.0,0.014848489,2018,SF,24,12.0,0.0,7.516666666,1.05,2.816666667,0.3905,0.3,0.95,0.321333333,0.75,1.866666667,0.471333334,0.4435,0.55,0.6,0.783333334,0.25,0.916666666,1.15,0.15,0.25,0.0,0.4,0.5,2.966666667
Bam Adebayo,2021,32600060.0,0.254157316,2017,PF,22,74.33333333,39.66666667,25.56666667,4.0,7.266666667,0.548333333,0.0,0.166666667,0.114333333,4.0,7.1,0.558333333,0.549666667,2.533333333,3.566666667,0.715666667,2.033333333,5.633333333,7.666666667,2.933333333,0.833333333,0.9,1.766666667,2.333333333,10.56666667
Ben McLemore,2017,5330000.0,0.053787856,2013,SG,22,77.33333333,63.33333333,26.83333333,3.466666667,8.366666667,0.414,1.3,3.7,0.346666667,2.2,4.7,0.466666667,0.489666667,1.366666667,1.733333333,0.778333333,0.5,2.166666667,2.666666667,1.3,0.733333333,0.166666667,1.466666667,2.433333333,9.566666667
Ben McLemore,2019,2155814.0,0.01975274,2013,SG,24,69.8,46.6,23.86,3.24,7.74,0.4186,1.2,3.34,0.3536,2.06,4.4,0.4678,0.4942,1.22,1.56,0.7832,0.48,2.04,2.52,1.12,0.68,0.18,1.3,2.32,8.86
Ben McLemore,2020,610596.0,0.005594612,2013,SG,25,57.2,35.6,20.18,2.88,6.76,0.4216,1.14,3.06,0.3726,1.74,3.7,0.4536,0.5096,1.02,1.34,0.7558,0.4,1.74,2.12,0.96,0.64,0.18,1.12,2.06,7.88
Ben McLemore,2021,2389641.0,0.021257504,2013,SF,26,55.0,23.8,18.22,2.68,6.28,0.423,1.3,3.38,0.381,1.38,2.88,0.4834,0.5274,0.84,1.12,0.7424,0.38,1.6,1.98,0.78,0.58,0.18,0.92,1.96,7.48
Ben Simmons,2020,35448672.0,0.295893207,2016,PG,22,80.0,80.0,33.95,6.75,12.25,0.554,0.0,0.1,0.0,6.75,12.15,0.5585,0.554,2.85,4.8,0.58,2.0,6.45,8.45,7.95,1.55,0.85,3.45,2.6,16.35
Beno Udrih,2016,1551659.0,0.016481937,2004,PG,32,86.2,23.6,21.56,3.146666667,6.706666667,0.468266667,0.466666667,1.386666667,0.374,2.673333333,5.326666667,0.495066667,0.5042,1.246666667,1.493333333,0.8118,0.373333333,1.66,2.033333333,3.706666667,0.7,0.0666666667,1.373333333,1.413333333,8.013333333
Beno Udrih,2017,2328652.0,0.023499662,2004,PG,33,88.0,12.8,17.8,2.526666667,5.593333333,0.455133333,0.38,1.146666667,0.3718,2.133333333,4.453333333,0.479066667,0.491066667,0.826666667,1.006666667,0.824466667,0.32,1.366666667,1.653333333,3.286666667,0.526666667,0.0533333333,1.266666667,1.2,6.273333333
Bismack Biyombo,2015,2877315.0,0.0411045,2011,C,21,73.33333333,38.33333333,21.43333333,1.7,3.533333333,0.508666667,0.0,0.0,0.0,1.7,3.533333333,0.508666667,0.508666667,0.866666667,1.766666667,0.507,1.866666667,4.1,5.966666667,0.3,0.266666667,1.566666667,0.866666667,2.1,4.3
Bismack Biyombo,2016,18000000.0,0.182985717,2011,C,22,71.0,34.0,20.925,1.675,3.375,0.51725,0.0,0.0,0.0,1.675,3.375,0.51725,0.51725,1.05,2.0,0.526,2.025,4.05,6.075,0.3,0.275,1.55,0.85,2.125,4.425
Bismack Biyombo,2020,3500000.0,0.032068902,2011,C,26,72.6,25.4,19.24,1.9,3.56,0.5408,0.0,0.0,0.0,1.9,3.56,0.5414,0.5408,1.42,2.4,0.6064,1.98,4.38,6.34,0.6,0.26,1.24,0.9,2.24,5.28
Bismack Biyombo,2021,690787.0,0.006145026,2011,C,27,70.4,27.0,19.24,2.14,4.02,0.5408,0.0,0.0,0.0,2.14,4.02,0.5414,0.5408,1.44,2.42,0.6104,1.94,4.3,6.22,0.72,0.24,1.12,0.92,2.24,5.8
Bismack Biyombo,2022,2905851.0,0.023499664,2011,C,28,67.2,29.8,18.92,2.2,4.06,0.5498,0.0,0.0,0.0,2.2,4.06,0.5504,0.5498,1.24,2.18,0.5744,1.92,3.78,5.68,0.88,0.26,1.02,0.96,2.12,5.7
Bismack Biyombo,2023,3097037.5,0.02311222,2011,C,29,58.2,25.0,17.32,2.24,4.02,0.5628,0.0,0.0,0.0,2.24,4.02,0.5634,0.5628,1.16,2.0,0.5746,1.9,3.34,5.2,0.82,0.26,0.94,0.86,2.0,5.66
Blake Griffin,2013,18907725.0,0.264548231,2009,PF,22,74.0,74.0,37.1,8.5,16.15,0.5275,0.05,0.25,0.2085,8.45,15.85,0.533,0.529,4.55,7.8,0.5815,3.3,8.2,11.5,3.5,0.8,0.6,2.5,3.2,21.6
Blake Griffin,2017,34234964.0,0.326636778,2009,PF,26,65.6,65.6,34.62,8.38,16.04,0.5232,0.12,0.42,0.262,8.26,15.62,0.5298,0.5268,4.36,6.54,0.6702,2.28,6.66,8.94,4.2,0.98,0.58,2.42,3.02,21.22
Blake Griffin,2020,1229676.0,0.01126696,2009,PF,29,70.8,70.8,34.3,8.173333333,17.04666667,0.478666667,1.06,3.073333333,0.3552,7.06,13.99333333,0.5056,0.5096,4.74,6.333333333,0.750533333,1.553333333,6.233333333,7.78,5.26,0.793333333,0.426666667,2.64,2.66,22.13333333
Blake Griffin,2021,2641691.0,0.023499662,2009,PF,30,61.0,61.0,32.94,7.433333333,16.40666667,0.448666667,1.34,4.233333333,0.3238,6.06,12.19333333,0.4926,0.4896,4.66,6.133333333,0.760133333,1.353333333,5.833333333,7.2,4.86,0.693333333,0.406666667,2.62,2.38,20.85333333
Blake Griffin,2022,2905851.0,0.023499664,2009,PF,31,72.4,66.0,31.5,6.48,14.78666667,0.4342,1.613333333,5.053333333,0.326466667,4.833333333,9.760000001,0.492333333,0.4912,4.246666667,5.546666667,0.7638,1.206666667,5.293333333,6.506666667,4.5,0.673333333,0.366666667,2.413333333,2.32,18.79333333
Bobby Portis,2016,13628125.0,0.13854179,2015,PF,20,62.0,4.0,17.8,3.0,7.0,0.427,0.3,0.8,0.308,2.7,6.2,0.443,0.445,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6,7.0
Bobby Portis,2017,4620164.5,0.0448731355,2015,PF,20,62.0,4.0,17.8,3.0,7.0,0.427,0.3,0.8,0.308,2.7,6.2,0.443,0.445,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6,7.0
Bobby Portis,2018,6122499.0,0.059736426,2015,PF,21,63.0,8.5,16.7,2.95,6.45,0.4575,0.4,1.15,0.3205,2.55,5.3,0.492,0.488,0.7,1.0,0.694,1.6,3.5,5.0,0.65,0.35,0.3,0.75,1.55,6.9
Bobby Portis,2019,15000000.0,0.137438153,2015,PF,22,66.33333333,7.0,18.63333333,3.7,8.0,0.462,0.633333333,1.8,0.333333333,3.066666667,6.233333333,0.499333333,0.498666667,1.0,1.366666667,0.719,1.8,3.866666667,5.6,1.0,0.466666667,0.3,0.966666667,1.633333333,9.0
Bobby Portis,2020,3773454.0,0.034314922,2015,PF,23,74.75,19.25,20.43333333,4.166666667,9.141666667,0.457666667,0.841666667,2.3,0.347583333,3.325,6.858333333,0.491333333,0.499916667,1.141666667,1.516666667,0.737833333,1.9,4.358333333,6.2,1.1,0.525,0.325,1.091666667,1.95,10.3
Bobby Portis,2021,2431489.8,0.0216297774,2015,PF,24,73.0,16.4,20.56666667,4.133333333,9.093333334,0.456133333,0.873333333,2.4,0.349666667,3.26,6.706666667,0.491666667,0.501333333,1.133333333,1.493333333,0.742866667,1.76,4.266666667,5.98,1.18,0.52,0.32,1.093333333,1.9,10.26
Bobby Portis,2022,6259062.8,0.0484462734,2015,C,25,73.8,17.0,21.16666667,4.473333333,9.513333334,0.475333333,1.033333333,2.72,0.382266667,3.44,6.806666667,0.511466667,0.529333333,1.133333333,1.493333333,0.745466667,1.74,4.606666667,6.32,1.24,0.6,0.32,1.073333333,1.92,11.14
Bol Bol,2020,2109696.0,0.019330181,2019,PF,21,19.5,1.0,8.7,1.4,2.9,0.4655,0.45,1.05,0.4095,0.95,1.9,0.4985,0.54,0.7,0.95,0.7335,0.35,1.4,1.75,0.55,0.2,0.6,0.9,1.0,3.95
Bol Bol,2022,2200000.0,0.017791436,2019,PF,21,19.5,1.0,8.7,1.4,2.9,0.4655,0.45,1.05,0.4095,0.95,1.9,0.4985,0.54,0.7,0.95,0.7335,0.35,1.4,1.75,0.55,0.2,0.6,0.9,1.0,3.95
Bol Bol,2023,2165000.0,0.016156716,2019,PF,22,17.66666667,0.666666667,7.733333333,1.3,2.566666667,0.495666667,0.333333333,0.8,0.356333333,0.966666667,1.8,0.535333333,0.551333333,0.5,0.766666667,0.622333333,0.333333333,1.3,1.633333333,0.5,0.166666667,0.433333333,0.7,0.766666667,3.433333333
Brad Wanamaker,2020,2250000.0,0.020615723,2014,PG,29,36.0,0.0,9.5,1.4,2.9,0.476,0.4,1.1,0.41,0.9,1.8,0.515,0.552,0.7,0.8,0.857,0.1,1.1,1.1,1.6,0.3,0.1,0.5,0.9,3.9
Brad Wanamaker,2021,869577.5,0.0077354885,2014,PG,30,53.5,0.5,14.4,1.85,4.0,0.462,0.45,1.25,0.3865,1.35,2.75,0.498,0.5255,1.25,1.35,0.8915,0.2,1.4,1.55,2.05,0.6,0.15,0.8,1.4,5.4
Bradley Beal,2016,25434263.0,0.251671763,2012,SG,21,64.0,59.33333333,33.1,5.8,13.83333333,0.418666667,1.733333333,4.333333333,0.399,4.066666667,9.5,0.428,0.481666667,2.1,2.666666667,0.785666667,0.8,2.966666667,3.766666667,2.933333333,1.033333333,0.333333333,1.8,2.1,15.43333333
Bradley Beal,2021,35073168.0,0.312,2012,SG,26,70.6,66.6,35.04,8.56,18.46,0.4642,2.54,6.86,0.374,6.02,11.6,0.5178,0.5336,4.2,5.12,0.8066,0.82,3.2,4.02,4.5,1.2,0.4,2.54,2.26,23.84
Bradley Beal,2022,50203930.0,0.366191433,2012,SG,27,71.6,71.6,35.98,9.5,20.16,0.4714,2.6,7.12,0.3664,6.9,13.04,0.5286,0.537,5.06,6.02,0.831,0.92,3.36,4.28,4.8,1.24,0.44,2.76,2.3,26.62
Brandan Wright,2015,5709880.0,0.06957202,2007,C,26,61.25,5.0,15.75833333,3.05,5.0,0.599916667,0.0,0.0,0.0,3.05,4.975,0.601666667,0.599916667,0.975,1.466666667,0.6605,1.316666667,2.25,3.591666667,0.425,0.425,0.966666667,0.475,1.225,7.075
Brandan Wright,2017,705652.0,0.007121108,2007,PF,28,66.6,6.4,17.595,3.265,5.1,0.64005,0.0,0.005,0.0,3.265,5.075,0.6421,0.64005,1.06,1.665,0.63405,1.435,2.42,3.87,0.505,0.47,1.175,0.56,1.405,7.6
Brandon Bass,2015,3067500.0,0.043821429,2005,PF,28,69.6,47.0,25.2,3.94,8.0,0.4954,0.0,0.02,0.0666,3.94,7.98,0.496,0.4956,1.96,2.4,0.8336,1.62,3.48,5.04,0.84,0.42,0.76,1.04,2.08,9.86
Brandon Bass,2016,1551659.0,0.016481937,2005,PF,29,76.0,55.0,27.3,4.3,8.72,0.494,0.02,0.1,0.1228,4.28,8.62,0.4968,0.4954,2.18,2.66,0.8266,1.74,3.82,5.52,1.02,0.48,0.74,1.12,2.14,10.82
Brandon Clarke,2023,12500000.0,0.088290346,2019,PF,25,60.33333333,7.0,21.96666667,4.633333333,7.9,0.593,0.266666667,0.9,0.282,4.366666667,6.966666667,0.629666667,0.609666667,1.366666667,1.933333333,0.701,1.766666667,3.833333333,5.6,1.433333333,0.733333333,0.933333333,0.666666667,1.666666667,10.93333333
Brandon Goodwin,2019,1112166.0,0.010190269,2018,PG,24,25.0,0.5,8.1,1.3,3.5,0.3305,0.45,1.5,0.316,0.9,2.05,0.36,0.386,0.7,0.8,0.8755,0.2,0.95,1.15,1.2,0.2,0.05,0.55,0.85,3.75
Brandon Goodwin,2021,869577.5,0.0077354885,2018,PG,24,25.0,0.5,8.1,1.3,3.5,0.3305,0.45,1.5,0.316,0.9,2.05,0.36,0.386,0.7,0.8,0.8755,0.2,0.95,1.15,1.2,0.2,0.05,0.55,0.85,3.75
Brandon Goodwin,2023,2165000.0,0.016156716,2018,PG,26,33.25,2.75,10.825,1.55,4.0,0.3635,0.525,1.675,0.322,1.05,2.375,0.402,0.42425,0.675,0.9,0.7585,0.25,1.175,1.425,1.725,0.375,0.025,0.725,0.925,4.3
Brandon Ingram,2020,31650600.0,0.264190364,2016,SF,21,63.33333333,50.33333333,32.03333333,5.533333333,11.86666667,0.456333333,0.666666667,2.0,0.338,4.866666667,9.866666667,0.482333333,0.485666667,2.933333333,4.366666667,0.659,0.866666667,3.966666667,4.8,3.0,0.633333333,0.6,2.166666667,2.566666667,14.6
Brandon Jennings,2016,3100000.0,0.0329286295,2009,PG,25,66.0,65.4,33.72,5.92,14.94,0.3962,1.92,5.46,0.3454,4.08,9.48,0.4246,0.4598,2.98,3.7,0.8052,0.66,2.46,3.16,6.2,1.42,0.18,2.38,1.86,16.74
Brandon Jennings,2017,594379.0,0.0059981935,2009,PG,26,72.6,56.0,30.46,5.246666667,13.26,0.391866667,1.813333333,5.14,0.3466,3.5,8.12,0.422466667,0.461666667,2.58,3.246666667,0.789533333,0.58,2.2,2.82,5.94,1.24,0.146666667,2.16,1.673333333,14.88
Brandon Knight,2015,14000000.0,0.153380534,2011,PG,22,71.0,68.0,32.36666667,5.333333333,12.86666667,0.414666667,1.566666667,4.433333333,0.357333333,3.766666667,8.433333333,0.443333333,0.477,2.466666667,3.2,0.764666667,0.6,2.733333333,3.333333333,4.233333333,0.833333333,0.166666667,2.633333333,2.133333333,14.66666667
Brandon Knight,2021,851119.3333333334,0.007571293,2011,SG-PG,28,58.5,28.25,23.425,3.941666667,10.025,0.377416667,1.5,4.533333333,0.322666667,2.425,5.516666667,0.425333333,0.45675,1.775,2.2,0.765,0.4,1.916666667,2.308333333,3.025,0.65,0.166666667,1.833333333,1.808333333,11.15833333
