name,start,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,debut,end,salary,birth,target,Pos,G,Pos_PG,Pos_SG,Pos_SF,Pos_PF,Pos_C,contract_period,Annual
Raul Neto,2021,13.30508475,17.55254237,2.659322034,5.672881356,0.462050847,0.816949153,2.142372881,0.388169492,1.796610169,3.530508475,0.506508475,0.53579661,0.971186441,1.116949153,0.85820339,0.308474576,1.496610169,1.805084746,2.071186441,0.779661017,0.1,0.845762712,1.333898305,7.052542373,2013,2021,2089448.0,1992,0.01858708,PG,59.42372881,False,False,False,False,True,1,9
Ray McCallum,2016,16.06,15.91133334,2.088,5.093333333,0.408493333,0.444,1.275333333,0.326653333,1.671333333,3.77,0.43412,0.450666667,0.526666667,0.748666667,0.75248,0.472,1.393333333,1.792666667,2.086666667,0.487333333,0.186,0.922666667,1.029333334,5.171333333,2013,2016,360472.6667,1991,0.010788864,PG,75.65333333,False,True,False,False,False,1,4
Rayjon Tucker,2020,0.0,8.1,1.0,2.2,0.465,0.2,0.9,0.176,0.9,1.3,0.654,0.5,1.0,1.2,0.826,0.2,0.9,1.0,0.3,0.1,0.1,0.4,0.5,3.1,2019,2020,1562275.5,1994,0.015382573,SG,20.0,False,True,False,False,False,1,2
Rayjon Tucker,2021,0.0,6.782352941,0.835294118,1.829411765,0.479411765,0.158823529,0.735294118,0.221294118,0.735294118,1.094117647,0.646588235,0.523058824,1.0,1.282352941,0.789352941,0.158823529,0.817647059,0.917647059,0.341176471,0.1,0.058823529,0.358823529,0.541176471,2.811764706,2019,2021,1293624.6,1996,0.015916665,SG,17.52941176,False,True,False,False,False,1,3
Rayjon Tucker,2022,0.0,8.779166667,0.845833333,1.5125,0.552625,0.3875,0.7125,0.479333333,0.458333333,0.8,0.516833333,0.680708333,1.0,1.395833333,0.728,0.304166667,0.825,1.129166667,1.0625,0.3875,0.0,0.258333333,0.766666667,3.15,2019,2022,2403999.0,1988,0.023499778,PG,12.33333333,False,True,False,False,False,1,4
Rayjon Tucker,2023,0.0,14.21,1.19,1.81,0.6263,0.79,1.01,0.75,0.4,0.8,0.35,0.8553,1.0,1.39,0.7154,0.59,1.0,1.59,1.99,0.79,0.0,0.2,1.0,4.2,2019,2023,3196448.0,1988,0.02385409,SG,10.0,False,True,False,False,False,1,5
Raymond Felton,2016,23.55045872,22.69082569,2.967889908,7.22293578,0.406,0.666972477,2.300917431,0.285192661,2.274311927,4.995412844,0.461669725,0.450798165,1.500917431,1.747706422,0.834495413,0.393577982,2.267889908,2.588073394,3.014678899,0.766972477,0.173394495,1.260550459,1.480733945,7.956880734,2005,2016,1551659.0,1984,0.016481937,PG,66.43119266,False,True,False,False,False,1,12
Raymond Felton,2017,21.0,24.35,3.15,7.45,0.418,0.7,2.25,0.3005,2.45,5.25,0.468,0.4625,1.25,1.5,0.814,0.45,2.55,2.95,3.0,0.85,0.25,1.25,1.7,8.1,2005,2017,2328652.0,1984,0.023499662,PG,80.0,False,True,False,False,False,1,13
Raymond Felton,2018,6.444444444,18.92098765,2.749382716,6.551851852,0.417851852,0.802469136,2.30617284,0.335703704,1.94691358,4.245679012,0.458320988,0.477024691,0.498765432,0.648148148,0.799728395,0.349382716,1.945679012,2.295061728,2.450617284,0.698765432,0.249382716,0.949382716,1.34691358,6.801234568,2005,2018,2393887.0,1984,0.023499661,PG,81.01234568,True,False,False,False,False,1,14
Reggie Bullock,2017,2.279411765,13.19558824,1.427941176,3.283823529,0.43125,0.736764706,1.855882353,0.400867647,0.691176471,1.473529412,0.469735294,0.541882353,0.308823529,0.308823529,0.833161765,0.4,1.545588235,1.936764706,0.791176471,0.436764706,0.1,0.245588235,0.754411765,3.847058824,2013,2018,2500000.0,1991,0.025228825,SF,34.26470588,True,False,False,False,False,2,5
Reggie Bullock,2019,49.17021277,29.18510638,4.018085106,9.211170212,0.437627659,2.220744681,5.655319149,0.39856383,1.763829787,3.545744681,0.501255319,0.558521277,0.995212766,1.161702128,0.837015958,0.359574468,2.254787234,2.647340426,1.861170213,0.662765957,0.19680851,0.940425532,1.515425532,11.28510638,2013,2020,4100000.0,1991,0.037566428,SF,104.893617,True,False,False,False,False,2,7
Reggie Bullock,2021,50.11702128,28.02553191,3.584042553,8.322340426,0.429659574,2.129787234,5.390425532,0.386244681,1.454255319,2.931914894,0.504957447,0.555223404,0.738297872,0.769148936,0.878457447,0.261702128,2.79893617,3.060638298,1.469148936,0.830851064,0.169148936,0.7,2.107446809,10.03617021,2013,2023,10012800.0,1991,0.084829435,SG,53.89361702,False,False,False,True,False,3,9
Reggie Bullock,2023,41.40298507,26.30149254,2.347761194,5.682089552,0.407955224,1.737313433,4.686567164,0.378701493,0.552238806,0.979104477,0.543358209,0.563791045,0.326865672,0.468656717,0.784746269,0.376119403,2.895522388,3.262686567,1.168656717,0.608955224,0.183582089,0.476119403,1.743283582,6.734328358,2013,2023,3196448.0,1991,0.02385409,SF,157.4029851,False,False,False,False,True,1,11
Reggie Jackson,2015,31.36324786,29.1491453,5.405128205,12.43376068,0.435854701,0.945726496,3.121367521,0.31257265,4.447863248,9.333760684,0.477816239,0.47501282,2.247008547,2.603418803,0.854239316,0.644871795,3.477350428,4.112393163,5.356410256,0.891025641,0.1,2.296153846,2.056837607,14.01581196,2011,2019,16000000.0,1990,0.175292039,PG,128.7008547,False,False,False,True,False,5,5
Reggie Jackson,2019,68.88976378,27.47480315,5.435433071,12.8,0.422771654,1.781102362,5.026771654,0.347385827,3.654330709,7.744094488,0.467897638,0.492307087,2.5,2.935433071,0.85407874,0.535433071,2.1,2.670866142,4.58976378,0.664566929,0.1,1.941732283,2.287401575,15.11653543,2011,2019,734025.0,1990,0.006725536,PG,68.88976378,False,False,False,True,False,1,9
Reggie Jackson,2020,51.81944445,26.21319444,4.927083333,11.80555556,0.419027778,1.974305556,5.268055556,0.380236111,2.952777778,6.490277778,0.451520833,0.504645833,2.061111111,2.392361111,0.854777778,0.517361111,2.223611111,2.7625,4.147916667,0.578472222,0.133333333,1.713888889,2.238194445,13.90138889,2011,2020,2331593.0,1990,0.021363322,PG,73.38888889,False,False,False,True,False,1,10
Reggie Jackson,2021,28.05426357,23.47209302,4.093023256,9.560465116,0.433860465,1.803875969,4.43875969,0.414782946,2.289147287,5.132558139,0.450589147,0.530689922,1.231007752,1.450387597,0.829294574,0.467441861,2.445736434,2.937209302,3.570542636,0.512403101,0.137209302,1.340310078,1.896124031,11.28604651,2011,2022,10799880.0,1990,0.096072375,SG-PG,64.59689922,False,False,False,True,False,2,11
Reggie Jackson,2022,42.0,25.04277778,4.436944444,10.65722222,0.418622222,1.601111111,4.586666666,0.356130556,2.813055556,6.097777778,0.465694444,0.495922222,1.177777778,1.386111111,0.854477778,0.411944445,2.123888889,2.516944445,3.728055556,0.631388889,0.143611111,1.614444444,1.844444444,11.66694445,2011,2022,918516.0,1990,0.007428054,SG,250.9388889,False,False,False,True,False,1,12
Reggie Jackson,2023,39.55011655,25.14778555,4.344988345,10.56060606,0.411109557,1.510955711,4.528205128,0.336839161,2.814918415,6.058974359,0.468799534,0.483473193,1.158508159,1.337529138,0.876757576,0.402564103,1.955011655,2.325874126,3.723076923,0.654312354,0.136596737,1.715384615,1.790909091,11.35198135,2011,2024,5125000.0,1990,0.038246269,SG,243.2284382,False,False,False,True,False,2,13
Reggie Perry,2021,0.0,8.1,1.2,3.0,0.41,0.2,0.8,0.19,1.1,2.2,0.491,0.436,0.4,0.5,0.769,1.0,1.8,2.8,0.5,0.2,0.2,0.6,1.5,3.0,2020,2021,499778.3333,2000,0.013246259,PF,26.0,False,False,False,True,False,1,2
Reggie Perry,2022,0.413043478,12.71521739,2.410869565,5.136956522,0.461304348,0.236956522,1.152173913,0.185043478,2.230434783,3.984782609,0.540543478,0.483847826,0.617391304,0.941304348,0.682478261,1.223913043,2.4,3.623913043,0.797826087,0.504347826,0.380434783,0.813043478,2.276086957,5.695652174,2020,2022,1836090.0,2000,0.01484849,PF,23.39130435,False,False,False,True,False,1,3
Ricky Rubio,2015,69.30769231,32.05192308,3.184615385,8.580769231,0.375711538,0.521153846,1.748076923,0.314923077,2.684615385,6.732692308,0.391730769,0.407288462,2.757692308,3.436538462,0.802211538,0.742307692,3.696153846,4.517307692,8.642307692,2.173076923,0.078846154,2.742307692,2.7,9.669230769,2011,2018,13750000.0,1990,0.15670349,PG,69.30769231,False,False,False,True,False,4,5
Ricky Rubio,2019,72.31034483,28.64344828,4.406206897,10.7,0.411434483,1.2,3.593793103,0.332772414,3.2,7.106206897,0.452406897,0.467558621,2.9,3.346896552,0.860841379,0.553103448,3.577931034,4.131034483,5.675172414,1.459310345,0.1,2.653103448,2.653103448,12.91241379,2011,2021,17000000.0,1990,0.15576324,PG,72.77931034,False,True,False,False,False,3,9
Ricky Rubio,2022,28.19259259,24.52888889,2.958518518,8.044444444,0.370703704,1.078518518,3.457037037,0.303096296,1.905185185,4.587407407,0.422792593,0.436251852,1.807407407,2.132592592,0.847348148,0.375555556,2.832592592,3.208148148,5.741481481,1.253333333,0.14962963,1.680740741,1.928148148,8.902222222,2011,2024,6146342.0,1990,0.04770986,PG,67.5037037,False,True,False,False,False,3,12
